3gram,frequency
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",153
"('list_variables()', 'summarize_code()', 'list_freed_variables()')",153
"('list_variables()', 'check_pattern(null_deref)', 'list_variables()')",153
"('check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",150
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",149
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",148
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",148
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",148
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(buffer_overflow)')",148
"('list_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",148
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()')",145
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",144
"('list_variables()', 'list_variables()', 'check_pattern(null_deref)')",142
"('list_freed_variables()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",140
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_freed_variables()')",134
"('list_variables()', 'list_freed_variables()', 'list_variables()')",134
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",134
"('summarize_code()', 'list_functions()', 'check_pattern(null_deref)')",133
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",133
"('list_functions()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",131
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",130
"('list_freed_variables()', 'list_null_assigned_variables()', 'list_functions()')",129
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_freed_variables()')",128
"('list_functions()', 'check_pattern(use_after_free)', 'list_freed_variables()')",127
"('list_functions()', 'list_freed_variables()', 'check_pattern(null_deref)')",127
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_variables()')",126
"('list_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",126
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",125
"('check_pattern(null_deref)', 'list_variables()', 'list_variables()')",125
"('list_variables()', 'check_pattern(null_deref)', 'list_functions()')",125
"('check_pattern(use_after_free)', 'summarize_code()', 'list_variables()')",123
"('check_pattern(use_after_free)', 'summarize_code()', 'list_functions()')",119
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",118
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",118
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_functions()')",117
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",117
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_freed_variables()')",114
"('list_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",113
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",111
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",110
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(null_deref)')",108
"('check_pattern(null_deref)', 'summarize_code()', 'list_freed_variables()')",106
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",106
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(null_deref)')",105
"('list_freed_variables()', 'list_functions()', 'check_pattern(null_deref)')",104
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'summarize_code()')",103
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",101
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'summarize_code()')",99
"('check_pattern(null_deref)', 'list_functions()', 'check_pattern(use_after_free)')",98
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(use_after_free)')",98
"('list_null_assigned_variables()', 'list_functions()', 'check_pattern(null_deref)')",98
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",96
"('list_functions()', 'list_variables()', 'list_freed_variables()')",96
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'list_variables()')",95
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",95
"('check_pattern(null_deref)', 'list_variables()', 'list_freed_variables()')",93
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",93
"('list_freed_variables()', 'list_variables()', 'list_functions()')",91
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",91
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_null_assigned_variables()')",90
"('list_variables()', 'list_variables()', 'summarize_code()')",90
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_freed_variables()')",90
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",88
"('check_pattern(use_after_free)', 'summarize_code()', 'list_freed_variables()')",87
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",87
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",87
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",85
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_variables()')",84
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",81
"('list_functions()', 'list_variables()', 'check_pattern(null_deref)')",81
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)')",79
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_variables()')",79
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",77
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",76
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'list_freed_variables()')",76
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_functions()')",76
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",76
"('summarize_code()', 'list_functions()', 'check_pattern(use_after_free)')",76
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(null_deref)')",75
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(null_deref)')",75
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",74
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(null_deref)')",73
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(use_after_free)')",71
"('check_pattern(use_after_free)', 'list_variables()', 'summarize_code()')",70
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()')",69
"('list_functions()', 'list_freed_variables()', 'check_pattern(use_after_free)')",68
"('check_pattern(null_deref)', 'list_variables()', 'list_functions()')",68
"('list_freed_variables()', 'summarize_code()', 'list_functions()')",67
"('check_pattern(null_deref)', 'list_functions()', 'list_freed_variables()')",66
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",66
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",65
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",65
"('check_pattern(use_after_free)', 'list_functions()', 'list_null_assigned_variables()')",65
"('list_variables()', 'list_freed_variables()', 'summarize_code()')",65
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",63
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()')",63
"('list_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",63
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",63
"('list_freed_variables()', 'list_variables()', 'list_variables()')",62
"('check_pattern(null_deref)', 'list_functions()', 'list_null_assigned_variables()')",62
"('list_variables()', 'summarize_code()', 'check_pattern(null_deref)')",61
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",61
"('summarize_code()', 'list_functions()', 'check_pattern(buffer_overflow)')",61
"('check_pattern(use_after_free)', 'list_variables()', 'list_variables()')",60
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",60
"('summarize_code()', 'list_freed_variables()', 'list_variables()')",59
"('check_pattern(buffer_overflow)', 'list_functions()', 'summarize_code()')",59
"('list_functions()', 'summarize_code()', 'list_null_assigned_variables()')",58
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",58
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",58
"('summarize_code()', 'check_pattern(null_deref)', 'list_variables()')",58
"('list_variables()', 'check_pattern(use_after_free)', 'list_variables()')",58
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",58
"('list_freed_variables()', 'check_pattern(null_deref)', 'list_functions()')",55
"('list_variables()', 'list_null_assigned_variables()', 'list_functions()')",55
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_variables()')",53
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_functions()')",52
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_functions()')",51
"('check_pattern(use_after_free)', 'list_variables()', 'list_freed_variables()')",51
"('list_freed_variables()', 'summarize_code()', 'list_null_assigned_variables()')",50
"('summarize_code()', 'list_variables()', 'check_pattern(use_after_free)')",50
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()')",50
"('list_null_assigned_variables()', 'list_functions()', 'check_pattern(use_after_free)')",50
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",49
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_freed_variables()')",49
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",49
"('check_pattern(null_deref)', 'list_functions()', 'check_pattern(buffer_overflow)')",47
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_variables()')",46
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(buffer_overflow)')",46
"('list_variables()', 'list_null_assigned_variables()', 'list_freed_variables()')",46
"('list_functions()', 'summarize_code()', 'list_freed_variables()')",46
"('list_variables()', 'summarize_code()', 'check_pattern(buffer_overflow)')",46
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",46
"('summarize_code()', 'list_freed_variables()', 'check_pattern(null_deref)')",45
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(use_after_free)')",45
"('list_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",45
"('summarize_code()', 'check_pattern(null_deref)', 'list_functions()')",45
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(buffer_overflow)')",44
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)')",43
"('list_freed_variables()', 'list_functions()', 'check_pattern(use_after_free)')",43
"('list_functions()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",42
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_functions()')",42
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_functions()')",42
"('list_functions()', 'check_pattern(null_deref)', 'list_variables()')",42
"('summarize_code()', 'check_pattern(null_deref)', 'list_freed_variables()')",41
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(use_after_free)')",41
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_freed_variables()')",41
"('list_variables()', 'list_variables()', 'check_pattern(use_after_free)')",41
"('list_variables()', 'list_functions()', 'summarize_code()')",40
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",39
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_variables()')",38
"('list_functions()', 'summarize_code()', 'list_variables()')",38
"('check_pattern(null_deref)', 'list_functions()', 'check_pattern(null_deref)')",38
"('list_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",38
"('summarize_code()', 'list_null_assigned_variables()', 'list_freed_variables()')",37
"('list_functions()', 'list_variables()', 'check_pattern(buffer_overflow)')",37
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'list_freed_variables()')",37
"('check_pattern(use_after_free)', 'list_variables()', 'list_functions()')",36
"('check_pattern(use_after_free)', 'summarize_code()', 'list_null_assigned_variables()')",36
"('list_variables()', 'check_pattern(use_after_free)', 'list_functions()')",36
"('check_pattern(null_deref)', 'list_functions()', 'summarize_code()')",35
"('summarize_code()', 'check_pattern(use_after_free)', 'list_freed_variables()')",35
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",35
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",35
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_functions()')",35
"('list_functions()', 'list_variables()', 'list_null_assigned_variables()')",35
"('list_variables()', 'list_functions()', 'list_variables()')",34
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",34
"('summarize_code()', 'list_variables()', 'list_null_assigned_variables()')",34
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(use_after_free)')",34
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_functions()')",34
"('list_freed_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",34
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'summarize_code()')",33
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",33
"('summarize_code()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",33
"('list_freed_variables()', 'list_functions()', 'summarize_code()')",33
"('check_pattern(null_deref)', 'summarize_code()', 'list_null_assigned_variables()')",32
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",32
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",32
"('list_freed_variables()', 'list_variables()', 'list_null_assigned_variables()')",32
"('summarize_code()', 'list_freed_variables()', 'check_pattern(use_after_free)')",32
"('check_pattern(use_after_free)', 'list_freed_variables()', 'summarize_code()')",32
"('list_freed_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",32
"('check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()')",31
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",30
"('check_pattern(use_after_free)', 'list_functions()', 'list_freed_variables()')",30
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",30
"('list_functions()', 'check_pattern(null_deref)', 'summarize_code()')",29
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",29
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'list_functions()')",29
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",27
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(use_after_free)')",27
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_functions()')",27
"('list_variables()', 'list_variables()', 'list_null_assigned_variables()')",27
"('list_functions()', 'list_variables()', 'summarize_code()')",26
"('check_pattern(use_after_free)', 'list_freed_variables()', 'list_functions()')",26
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(null_deref)')",26
"('list_functions()', 'check_pattern(use_after_free)', 'summarize_code()')",25
"('list_freed_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",25
"('list_variables()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",25
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",25
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",25
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()')",25
"('list_freed_variables()', 'list_variables()', 'check_pattern(null_deref)')",25
"('summarize_code()', 'check_pattern(use_after_free)', 'list_functions()')",24
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_variables()')",24
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",24
"('list_freed_variables()', 'check_pattern(null_deref)', 'summarize_code()')",24
"('summarize_code()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",24
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_variables()')",23
"('list_functions()', 'list_variables()', 'list_variables()')",23
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",23
"('check_pattern(use_after_free)', 'list_functions()', 'summarize_code()')",23
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",22
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",22
"('list_functions()', 'summarize_code()', 'check_pattern(null_deref)')",22
"('list_freed_variables()', 'summarize_code()', 'list_variables()')",22
"('summarize_code()', 'list_null_assigned_variables()', 'list_functions()')",22
"('list_functions()', 'check_pattern(buffer_overflow)', 'summarize_code()')",21
"('check_pattern(null_deref)', 'list_functions()', 'list_variables()')",21
"('summarize_code()', 'check_pattern(use_after_free)', 'list_variables()')",20
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_null_assigned_variables()')",20
"('list_freed_variables()', 'check_pattern(null_deref)', 'list_variables()')",20
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_functions()')",20
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(use_after_free)')",20
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",20
"('list_null_assigned_variables()', 'summarize_code()', 'list_functions()')",20
"('list_functions()', 'summarize_code()', 'check_pattern(use_after_free)')",19
"('check_pattern(null_deref)', 'list_variables()', 'list_null_assigned_variables()')",19
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",19
"('list_null_assigned_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",19
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",18
"('list_variables()', 'summarize_code()', 'check_pattern(use_after_free)')",18
"('list_functions()', 'list_variables()', 'check_pattern(use_after_free)')",18
"('check_pattern(use_after_free)', 'list_freed_variables()', 'list_variables()')",18
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_functions()')",18
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",18
"('check_pattern(use_after_free)', 'list_variables()', 'list_null_assigned_variables()')",18
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",17
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",17
"('list_variables()', 'summarize_code()', 'list_null_assigned_variables()')",17
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",17
"('list_freed_variables()', 'list_variables()', 'summarize_code()')",17
"('summarize_code()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",17
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_null_assigned_variables()')",17
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'list_functions()')",16
"('list_freed_variables()', 'list_null_assigned_variables()', 'summarize_code()')",16
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'summarize_code()')",15
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",14
"('list_functions()', 'check_pattern(use_after_free)', 'list_variables()')",14
"('list_null_assigned_variables()', 'list_freed_variables()', 'list_functions()')",14
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",14
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",13
"('list_functions()', 'list_freed_variables()', 'summarize_code()')",13
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_functions()')",13
"('list_freed_variables()', 'summarize_code()', 'check_pattern(use_after_free)')",12
"('list_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",12
"('list_freed_variables()', 'summarize_code()', 'check_pattern(buffer_overflow)')",12
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'list_functions()')",12
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",12
"('list_functions()', 'list_null_assigned_variables()', 'summarize_code()')",11
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",11
"('list_null_assigned_variables()', 'summarize_code()', 'list_freed_variables()')",11
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",11
"('list_functions()', 'summarize_code()', 'check_pattern(buffer_overflow)')",11
"('list_freed_variables()', 'summarize_code()', 'check_pattern(null_deref)')",10
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",10
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",9
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_variables()')",9
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",9
"('list_functions()', 'list_null_assigned_variables()', 'list_null_assigned_variables()')",8
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",8
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'summarize_code()')",8
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",8
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",8
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",8
"('list_null_assigned_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",7
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",7
"('check_pattern(use_after_free)', 'list_functions()', 'list_variables()')",7
"('list_functions()', 'list_functions()', 'list_null_assigned_variables()')",7
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'summarize_code()')",7
"('list_functions()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",6
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'summarize_code()')",6
"('list_freed_variables()', 'list_variables()', 'check_pattern(use_after_free)')",6
"('list_variables()', 'list_functions()', 'list_functions()')",6
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",6
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",6
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",6
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",6
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",5
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",5
